#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa05131	Shigellosis	30	218	0.52	2.33e-07	9606.ENSP00000226574,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000269305,9606.ENSP00000275493,9606.ENSP00000290573,9606.ENSP00000293379,9606.ENSP00000306512,9606.ENSP00000307272,9606.ENSP00000317985,9606.ENSP00000329967,9606.ENSP00000339527,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000365230,9606.ENSP00000368880,9606.ENSP00000369581,9606.ENSP00000374455,9606.ENSP00000381185,9606.ENSP00000386380,9606.ENSP00000398632,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000430684,9606.ENSP00000433623,9606.ENSP00000494051,9606.ENSP00000498321	NFKB1,MAPK3,IL1B,TP53,EGFR,HK2,ITGA5,CXCL8,RPTOR,ROCK2,TBK1,FOXO3,MTOR,BECN1,CHUK,JUN,TLR4,BCL2L1,FOXO1,IFNB1,SQSTM1,BCL2,IL1R1,CD44,TNF,PIK3R1,IKBKB,TRAF6,SEPTIN3,MYD88
hsa05211	Renal cell carcinoma	16	65	0.78	3.79e-07	9606.ENSP00000221930,9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000317272,9606.ENSP00000330382,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000367686,9606.ENSP00000376345,9606.ENSP00000384849,9606.ENSP00000401888,9606.ENSP00000404131,9606.ENSP00000428056,9606.ENSP00000469686	TGFB1,RAP1B,KRAS,MAPK3,MAP2K1,MET,PDGFB,NRAS,JUN,PAK5,GRB2,CDKN1A,RAF1,TGFA,PIK3R1,EGLN2
hsa04140	Autophagy - animal	22	131	0.61	6.56e-07	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000307305,9606.ENSP00000329967,9606.ENSP00000348455,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000358548,9606.ENSP00000360290,9606.ENSP00000361021,9606.ENSP00000365230,9606.ENSP00000374455,9606.ENSP00000381185,9606.ENSP00000386710,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000433623,9606.ENSP00000482753,9606.ENSP00000497069	KRAS,MAPK3,MAP2K1,IRS1,RPTOR,DDIT4,TBK1,UVRAG,MTOR,BECN1,NRAS,PRKAA2,PTEN,BCL2L1,SQSTM1,BCL2,ATG9A,RAF1,PIK3R1,TRAF6,C9orf72,IGF1R
hsa05321	Inflammatory bowel disease	15	59	0.79	6.56e-07	9606.ENSP00000221930,9606.ENSP00000226574,9606.ENSP00000229135,9606.ENSP00000260010,9606.ENSP00000262345,9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000304915,9606.ENSP00000332973,9606.ENSP00000354394,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000412237	TGFB1,NFKB1,IFNG,TLR2,IL12RB2,IL1B,STAT3,IL13,SMAD3,STAT1,JUN,TLR4,IL6,TNF,IL10
hsa04152	AMPK signaling pathway	21	120	0.63	6.64e-07	9606.ENSP00000212015,9606.ENSP00000227507,9606.ENSP00000287820,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000317904,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000339527,9606.ENSP00000354558,9606.ENSP00000359380,9606.ENSP00000360290,9606.ENSP00000368880,9606.ENSP00000376637,9606.ENSP00000385269,9606.ENSP00000387699,9606.ENSP00000412324,9606.ENSP00000428056,9606.ENSP00000481380,9606.ENSP00000492001,9606.ENSP00000497069	SIRT1,CCND1,PPARG,IRS1,RPTOR,GYS1,PPP2R1A,PPP2R2A,FOXO3,MTOR,SCD,PRKAA2,FOXO1,IGF1,ELAVL1,CREB1,PPP2R5C,PIK3R1,CCNA2,PFKFB3,IGF1R
hsa01524	Platinum drug resistance	16	70	0.74	8.66e-07	9606.ENSP00000233146,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000269571,9606.ENSP00000301838,9606.ENSP00000311032,9606.ENSP00000358851,9606.ENSP00000363591,9606.ENSP00000365230,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000404503,9606.ENSP00000418915,9606.ENSP00000418960,9606.ENSP00000428056,9606.ENSP00000448165	MSH2,MAPK3,TP53,ERBB2,FADD,CASP3,GSTM4,BAK1,BCL2L1,BCL2,CDKN1A,BBC3,CDKN2A,BRCA1,PIK3R1,APAF1
hsa04064	NF-kappa B signaling pathway	19	101	0.66	9.37e-07	9606.ENSP00000217407,9606.ENSP00000226574,9606.ENSP00000263341,9606.ENSP00000264832,9606.ENSP00000306512,9606.ENSP00000348056,9606.ENSP00000356438,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000361359,9606.ENSP00000363089,9606.ENSP00000365230,9606.ENSP00000381185,9606.ENSP00000386380,9606.ENSP00000398698,9606.ENSP00000410481,9606.ENSP00000430684,9606.ENSP00000433623,9606.ENSP00000498321	LBP,NFKB1,IL1B,ICAM1,CXCL8,UBE2I,PTGS2,IRAK1,CHUK,CD40,TLR4,BCL2L1,BCL2,IL1R1,TNF,LTB,IKBKB,TRAF6,MYD88
hsa04621	NOD-like receptor signaling pathway	25	173	0.54	1.19e-06	9606.ENSP00000216185,9606.ENSP00000226574,9606.ENSP00000227638,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000296435,9606.ENSP00000301838,9606.ENSP00000306512,9606.ENSP00000329967,9606.ENSP00000335153,9606.ENSP00000354394,9606.ENSP00000356530,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000365230,9606.ENSP00000369581,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000430684,9606.ENSP00000433623,9606.ENSP00000498321,9606.ENSP00000499211,9606.ENSP00000499900	TXN2,NFKB1,PANX1,MAPK3,IL1B,CAMP,FADD,CXCL8,TBK1,HSP90AA1,STAT1,RNASEL,CHUK,JUN,TLR4,BCL2L1,IFNB1,BCL2,IL6,TNF,IKBKB,TRAF6,MYD88,CARD8,JAK1
hsa04928	Parathyroid hormone synthesis, secretion and action	19	104	0.65	1.36e-06	9606.ENSP00000261349,9606.ENSP00000263025,9606.ENSP00000271555,9606.ENSP00000275493,9606.ENSP00000286614,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000308208,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000336790,9606.ENSP00000360493,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000387699,9606.ENSP00000393312,9606.ENSP00000401888,9606.ENSP00000408695	LRP6,MAPK3,MEF2D,EGFR,MMP16,ADCY9,MAP2K1,FOS,MMP14,ADCY6,GNAI2,ATF4,RUNX2,BCL2,CDKN1A,CREB1,FGFR1,RAF1,PRKCA
hsa04914	Progesterone-mediated oocyte maturation	18	95	0.66	1.70e-06	9606.ENSP00000160827,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000296509,9606.ENSP00000300093,9606.ENSP00000302486,9606.ENSP00000302530,9606.ENSP00000303706,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000335153,9606.ENSP00000339109,9606.ENSP00000376637,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000481380,9606.ENSP00000497069	KIF22,KRAS,MAPK3,ADCY9,MAD2L1,PLK1,MAP2K1,BUB1,CDC25A,ADCY6,GNAI2,HSP90AA1,ANAPC1,IGF1,RAF1,PIK3R1,CCNA2,IGF1R
hsa04650	Natural killer cell mediated cytotoxicity	20	120	0.61	2.41e-06	9606.ENSP00000216341,9606.ENSP00000229135,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000264832,9606.ENSP00000276431,9606.ENSP00000302486,9606.ENSP00000311032,9606.ENSP00000346671,9606.ENSP00000358548,9606.ENSP00000369581,9606.ENSP00000376345,9606.ENSP00000378323,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000413079,9606.ENSP00000428056	GZMB,IFNG,PPP3R1,KRAS,MAPK3,ICAM1,TNFRSF10B,MAP2K1,CASP3,FYN,NRAS,IFNB1,GRB2,PPP3CA,PRF1,TNF,RAF1,PRKCA,MICA,PIK3R1
hsa04371	Apelin signaling pathway	21	133	0.58	2.78e-06	9606.ENSP00000227507,9606.ENSP00000254958,9606.ENSP00000256078,9606.ENSP00000261769,9606.ENSP00000263025,9606.ENSP00000271555,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000327251,9606.ENSP00000332973,9606.ENSP00000341551,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000356954,9606.ENSP00000358548,9606.ENSP00000360290,9606.ENSP00000391800,9606.ENSP00000401888,9606.ENSP00000447297	CCND1,JAG1,KRAS,CDH1,MAPK3,MEF2D,ADCY9,MAP2K1,ADCY6,GNAI2,NOS2,SMAD3,SMAD4,MTOR,BECN1,CCN2,NRAS,PRKAA2,APLN,RAF1,TGFBR1
hsa04810	Regulation of actin cytoskeleton	27	209	0.5	2.84e-06	9606.ENSP00000216181,9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000263025,9606.ENSP00000264498,9606.ENSP00000267843,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000298159,9606.ENSP00000302486,9606.ENSP00000308541,9606.ENSP00000317985,9606.ENSP00000330382,9606.ENSP00000336740,9606.ENSP00000339824,9606.ENSP00000346508,9606.ENSP00000346839,9606.ENSP00000358548,9606.ENSP00000367686,9606.ENSP00000386884,9606.ENSP00000393312,9606.ENSP00000399324,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000452786,9606.ENSP00000493985	MYH9,KRAS,PDGFRA,MAPK3,FGF2,FGF7,EGFR,ITGA5,ITGA2,CFL2,MAP2K1,F2,ROCK2,PDGFB,LIMK1,FGFR3,PDGFA,FN1,NRAS,PAK5,CXCR4,FGFR1,FGF16,RAF1,PIK3R1,ITGB3,KNG1
hsa04625	C-type lectin receptor signaling pathway	18	101	0.63	3.58e-06	9606.ENSP00000226574,9606.ENSP00000234310,9606.ENSP00000242480,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000354394,9606.ENSP00000356438,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000378323,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000412237,9606.ENSP00000428056,9606.ENSP00000430684	NFKB1,PPP3R1,EGR2,KRAS,MAPK3,IL1B,STAT1,PTGS2,NRAS,CHUK,JUN,PPP3CA,IL6,TNF,RAF1,IL10,PIK3R1,IKBKB
hsa04062	Chemokine signaling pathway	25	186	0.51	3.70e-06	9606.ENSP00000226574,9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000292303,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306512,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000339527,9606.ENSP00000354394,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000371067,9606.ENSP00000376345,9606.ENSP00000378118,9606.ENSP00000386884,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000430684,9606.ENSP00000432511,9606.ENSP00000441600	NFKB1,RAP1B,KRAS,MAPK3,STAT3,CCR5,ADCY9,MAP2K1,CXCL8,ADCY6,GNAI2,ROCK2,FOXO3,STAT1,NRAS,CHUK,JAK2,GRB2,CCL8,CXCR4,RAF1,PIK3R1,IKBKB,JAK3,CCR3
hsa04360	Axon guidance	24	176	0.52	4.76e-06	9606.ENSP00000234310,9606.ENSP00000249373,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000264634,9606.ENSP00000298159,9606.ENSP00000312999,9606.ENSP00000317272,9606.ENSP00000317985,9606.ENSP00000336740,9606.ENSP00000346671,9606.ENSP00000347198,9606.ENSP00000358548,9606.ENSP00000361423,9606.ENSP00000363708,9606.ENSP00000367686,9606.ENSP00000378323,9606.ENSP00000379204,9606.ENSP00000386884,9606.ENSP00000401888,9606.ENSP00000401907,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000478721	PPP3R1,SMO,KRAS,MAPK3,WNT5A,CFL2,GNAI2,MET,ROCK2,LIMK1,FYN,SRGAP1,NRAS,ABL1,BMPR2,PAK5,PPP3CA,BMP7,CXCR4,RAF1,BMPR1B,PRKCA,PIK3R1,RYK
hsa05217	Basal cell carcinoma	14	63	0.73	5.82e-06	9606.ENSP00000225512,9606.ENSP00000249373,9606.ENSP00000264634,9606.ENSP00000265165,9606.ENSP00000269305,9606.ENSP00000284523,9606.ENSP00000285018,9606.ENSP00000286201,9606.ENSP00000293549,9606.ENSP00000302625,9606.ENSP00000340347,9606.ENSP00000363591,9606.ENSP00000384849,9606.ENSP00000495360	WNT3,SMO,WNT5A,LEF1,TP53,WNT3A,WNT7A,FZD7,WNT1,AXIN2,TCF7,BAK1,CDKN1A,CTNNB1
hsa04137	Mitophagy - animal	14	64	0.72	6.77e-06	9606.ENSP00000256078,9606.ENSP00000269305,9606.ENSP00000329967,9606.ENSP00000336790,9606.ENSP00000339527,9606.ENSP00000345571,9606.ENSP00000355231,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000365230,9606.ENSP00000370003,9606.ENSP00000374455,9606.ENSP00000386710,9606.ENSP00000391803	KRAS,TP53,TBK1,ATF4,FOXO3,E2F1,BECN1,NRAS,JUN,BCL2L1,BNIP3L,SQSTM1,ATG9A,MITF
hsa04664	Fc epsilon RI signaling pathway	14	65	0.72	7.85e-06	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000304915,9606.ENSP00000346671,9606.ENSP00000358548,9606.ENSP00000363512,9606.ENSP00000376345,9606.ENSP00000381070,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000410402,9606.ENSP00000428056	KRAS,MAPK3,MAP2K1,IL13,FYN,NRAS,ALOX5,GRB2,MAP2K7,TNF,RAF1,PRKCA,MAP2K4,PIK3R1
hsa04215	Apoptosis - multiple species	10	30	0.91	8.42e-06	9606.ENSP00000301838,9606.ENSP00000311032,9606.ENSP00000355231,9606.ENSP00000358327,9606.ENSP00000363591,9606.ENSP00000365230,9606.ENSP00000376943,9606.ENSP00000381185,9606.ENSP00000404503,9606.ENSP00000448165	FADD,CASP3,BECN1,CASP7,BAK1,BCL2L1,BCL2L11,BCL2,BBC3,APAF1
hsa04540	Gap junction	16	87	0.65	9.20e-06	9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000358548,9606.ENSP00000376345,9606.ENSP00000381531,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000439020	KRAS,PDGFRA,MAPK3,EGFR,ADCY9,MAP2K1,ADCY6,GNAI2,PDGFB,PDGFA,NRAS,GRB2,CSNK1D,RAF1,PRKCA,TUBA1A
hsa04072	Phospholipase D signaling pathway	21	147	0.54	1.05e-05	9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000288135,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306512,9606.ENSP00000308541,9606.ENSP00000311405,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000346671,9606.ENSP00000354558,9606.ENSP00000355316,9606.ENSP00000358548,9606.ENSP00000376345,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000495951	KRAS,PDGFRA,MAPK3,EGFR,KIT,ADCY9,MAP2K1,CXCL8,F2,ADCY6,PDGFB,PDGFA,FYN,MTOR,GRM3,NRAS,GRB2,RAF1,PRKCA,PIK3R1,KITLG
hsa05323	Rheumatoid arthritis	15	83	0.64	2.21e-05	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000260010,9606.ENSP00000263341,9606.ENSP00000264649,9606.ENSP00000264832,9606.ENSP00000299855,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000322788,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000410481	TGFB1,IFNG,TLR2,IL1B,ATP6V0A1,ICAM1,MMP3,FOS,CXCL8,MMP1,JUN,TLR4,IL6,TNF,LTB
hsa04931	Insulin resistance	17	106	0.59	2.26e-05	9606.ENSP00000226574,9606.ENSP00000264657,9606.ENSP00000304895,9606.ENSP00000317904,9606.ENSP00000330341,9606.ENSP00000349860,9606.ENSP00000354558,9606.ENSP00000360290,9606.ENSP00000361021,9606.ENSP00000362824,9606.ENSP00000368880,9606.ENSP00000385523,9606.ENSP00000385675,9606.ENSP00000387699,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000430684	NFKB1,STAT3,IRS1,GYS1,SOCS3,GFPT1,MTOR,PRKAA2,PTEN,OGT,FOXO1,PPARA,IL6,CREB1,TNF,PIK3R1,IKBKB
hsa04114	Oocyte meiosis	18	121	0.56	3.08e-05	9606.ENSP00000234310,9606.ENSP00000262643,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000296509,9606.ENSP00000300093,9606.ENSP00000302486,9606.ENSP00000302530,9606.ENSP00000311405,9606.ENSP00000323421,9606.ENSP00000324804,9606.ENSP00000339109,9606.ENSP00000363822,9606.ENSP00000376637,9606.ENSP00000378323,9606.ENSP00000412324,9606.ENSP00000429089,9606.ENSP00000497069	PPP3R1,CCNE1,MAPK3,ADCY9,MAD2L1,PLK1,MAP2K1,BUB1,ADCY6,SMC1A,PPP2R1A,ANAPC1,AR,IGF1,PPP3CA,PPP2R5C,CCNE2,IGF1R
hsa05143	African trypanosomiasis	10	36	0.83	3.09e-05	9606.ENSP00000229135,9606.ENSP00000263341,9606.ENSP00000264832,9606.ENSP00000353874,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000408695,9606.ENSP00000412237,9606.ENSP00000493985,9606.ENSP00000498321	IFNG,IL1B,ICAM1,TLR9,IL6,TNF,PRKCA,IL10,KNG1,MYD88
hsa04921	Oxytocin signaling pathway	20	147	0.52	3.27e-05	9606.ENSP00000227507,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000349320,9606.ENSP00000356438,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000360290,9606.ENSP00000378323,9606.ENSP00000384849,9606.ENSP00000401888,9606.ENSP00000408695	CCND1,PPP3R1,KRAS,MAPK3,EGFR,ADCY9,MAP2K1,FOS,ADCY6,GNAI2,ROCK2,CACNA2D1,PTGS2,NRAS,JUN,PRKAA2,PPP3CA,CDKN1A,RAF1,PRKCA
hsa04912	GnRH signaling pathway	15	87	0.62	3.48e-05	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000308208,9606.ENSP00000311405,9606.ENSP00000336790,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000376345,9606.ENSP00000381070,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000410402	KRAS,MAPK3,EGFR,ADCY9,MAP2K1,MMP14,ADCY6,ATF4,NRAS,JUN,GRB2,MAP2K7,RAF1,PRKCA,MAP2K4
hsa04662	B cell receptor signaling pathway	14	78	0.64	4.50e-05	9606.ENSP00000226574,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000376345,9606.ENSP00000378323,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000430684	NFKB1,PPP3R1,KRAS,MAPK3,MAP2K1,FOS,NRAS,CHUK,JUN,GRB2,PPP3CA,RAF1,PIK3R1,IKBKB
hsa05231	Choline metabolism in cancer	15	95	0.58	8.59e-05	9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000376345,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056	KRAS,PDGFRA,MAPK3,EGFR,MAP2K1,FOS,PDGFB,PDGFA,MTOR,NRAS,JUN,GRB2,RAF1,PRKCA,PIK3R1
hsa04932	Non-alcoholic fatty liver disease	19	146	0.5	9.06e-05	9606.ENSP00000221930,9606.ENSP00000226574,9606.ENSP00000263341,9606.ENSP00000304895,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000330341,9606.ENSP00000336790,9606.ENSP00000358327,9606.ENSP00000360266,9606.ENSP00000360290,9606.ENSP00000376943,9606.ENSP00000385523,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000430684,9606.ENSP00000499786	TGFB1,NFKB1,IL1B,IRS1,FOS,CXCL8,CASP3,SOCS3,ATF4,CASP7,JUN,PRKAA2,BCL2L11,PPARA,IL6,TNF,PIK3R1,IKBKB,ITCH
hsa05134	Legionellosis	11	55	0.68	0.00015	9606.ENSP00000226574,9606.ENSP00000260010,9606.ENSP00000263341,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000358327,9606.ENSP00000363089,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000448165,9606.ENSP00000498321	NFKB1,TLR2,IL1B,CXCL8,CASP3,CASP7,TLR4,IL6,TNF,APAF1,MYD88
hsa04730	Long-term depression	11	59	0.65	0.00026	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000296526,9606.ENSP00000302486,9606.ENSP00000312999,9606.ENSP00000324804,9606.ENSP00000358548,9606.ENSP00000376637,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000497069	KRAS,MAPK3,GRIA2,MAP2K1,GNAI2,PPP2R1A,NRAS,IGF1,RAF1,PRKCA,IGF1R
hsa04910	Insulin signaling pathway	17	132	0.49	0.00026	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000290573,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000313504,9606.ENSP00000317904,9606.ENSP00000330341,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000360290,9606.ENSP00000368880,9606.ENSP00000376345,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000430684	KRAS,MAPK3,HK2,MAP2K1,IRS1,RPTOR,PHKB,GYS1,SOCS3,MTOR,NRAS,PRKAA2,FOXO1,GRB2,RAF1,PIK3R1,IKBKB
hsa04725	Cholinergic synapse	15	109	0.52	0.00033	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000311405,9606.ENSP00000312999,9606.ENSP00000336790,9606.ENSP00000346671,9606.ENSP00000358548,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000387699,9606.ENSP00000408695,9606.ENSP00000428056	KRAS,MAPK3,ADCY9,MAP2K1,FOS,ADCY6,GNAI2,ATF4,FYN,NRAS,JAK2,BCL2,CREB1,PRKCA,PIK3R1
hsa01523	Antifolate resistance	8	31	0.8	0.00034	9606.ENSP00000226574,9606.ENSP00000263341,9606.ENSP00000315644,9606.ENSP00000359424,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000430684,9606.ENSP00000498246	NFKB1,IL1B,TYMS,CHUK,IL6,TNF,IKBKB,ABCG2
hsa04720	Long-term potentiation	11	63	0.63	0.00042	9606.ENSP00000234310,9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000296526,9606.ENSP00000302486,9606.ENSP00000336790,9606.ENSP00000358548,9606.ENSP00000378323,9606.ENSP00000401888,9606.ENSP00000408695	PPP3R1,RAP1B,KRAS,MAPK3,GRIA2,MAP2K1,ATF4,NRAS,PPP3CA,RAF1,PRKCA
hsa04512	ECM-receptor interaction	13	88	0.55	0.00049	9606.ENSP00000225964,9606.ENSP00000258341,9606.ENSP00000260356,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000297268,9606.ENSP00000331902,9606.ENSP00000346839,9606.ENSP00000353654,9606.ENSP00000355361,9606.ENSP00000364979,9606.ENSP00000398632,9606.ENSP00000452786	COL1A1,LAMC1,THBS1,ITGA5,ITGA2,COL1A2,COL4A5,FN1,COL4A2,CD47,COL4A1,CD44,ITGB3
hsa05410	Hypertrophic cardiomyopathy	13	88	0.55	0.00049	9606.ENSP00000221930,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000349320,9606.ENSP00000351022,9606.ENSP00000360290,9606.ENSP00000376637,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000440045,9606.ENSP00000452786,9606.ENSP00000496494,9606.ENSP00000498577	TGFB1,ITGA5,ITGA2,CACNA2D1,TPM1,PRKAA2,IGF1,IL6,TNF,ATP2A2,ITGB3,TPM2,TPM3
hsa05031	Amphetamine addiction	11	65	0.61	0.00052	9606.ENSP00000212015,9606.ENSP00000222812,9606.ENSP00000234310,9606.ENSP00000296526,9606.ENSP00000306245,9606.ENSP00000336790,9606.ENSP00000360266,9606.ENSP00000362649,9606.ENSP00000378323,9606.ENSP00000387699,9606.ENSP00000408695	SIRT1,STX1A,PPP3R1,GRIA2,FOS,ATF4,JUN,HDAC1,PPP3CA,CREB1,PRKCA
hsa04640	Hematopoietic cell lineage	13	90	0.54	0.00058	9606.ENSP00000241453,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000300060,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000398632,9606.ENSP00000398698,9606.ENSP00000452786,9606.ENSP00000495951,9606.ENSP00000501245	FLT3,IL1B,KIT,ITGA5,ITGA2,ANPEP,IL6,IL1R1,CD44,TNF,ITGB3,KITLG,CD1D
hsa04370	VEGF signaling pathway	10	56	0.64	0.00068	9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000356438,9606.ENSP00000358548,9606.ENSP00000378323,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056	PPP3R1,KRAS,MAPK3,MAP2K1,PTGS2,NRAS,PPP3CA,RAF1,PRKCA,PIK3R1
hsa04920	Adipocytokine signaling pathway	11	68	0.59	0.00073	9606.ENSP00000226574,9606.ENSP00000264657,9606.ENSP00000304895,9606.ENSP00000330341,9606.ENSP00000354558,9606.ENSP00000359424,9606.ENSP00000360290,9606.ENSP00000371067,9606.ENSP00000385523,9606.ENSP00000398698,9606.ENSP00000430684	NFKB1,STAT3,IRS1,SOCS3,MTOR,CHUK,PRKAA2,JAK2,PPARA,TNF,IKBKB
