#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
hsa04935	Growth hormone synthesis, secretion and action	21	117	0.65	2.71e-07	9606.ENSP00000215659,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000306245,9606.ENSP00000312999,9606.ENSP00000354394,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000371067,9606.ENSP00000376345,9606.ENSP00000376637,9606.ENSP00000387699,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000410402,9606.ENSP00000428056	MAPK12,KRAS,PIK3R3,MAPK3,STAT3,ADCY9,MAP2K1,IRS1,FOS,GNAI2,STAT1,MTOR,NRAS,JAK2,GRB2,IGF1,CREB1,RAF1,PRKCA,MAP2K4,PIK3R1
hsa04211	Longevity regulating pathway	18	87	0.71	3.59e-07	9606.ENSP00000212015,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000269305,9606.ENSP00000294016,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000339527,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000360290,9606.ENSP00000368880,9606.ENSP00000376637,9606.ENSP00000387699,9606.ENSP00000393762,9606.ENSP00000428056,9606.ENSP00000446252,9606.ENSP00000497069	SIRT1,KRAS,PIK3R3,TP53,ADCY9,IRS1,RPTOR,FOXO3,MTOR,NRAS,PRKAA2,FOXO1,IGF1,CREB1,SESN1,PIK3R1,SOD2,IGF1R
hsa04064	NF-kappa B signaling pathway	19	101	0.67	5.82e-07	9606.ENSP00000217407,9606.ENSP00000263341,9606.ENSP00000264832,9606.ENSP00000306512,9606.ENSP00000348056,9606.ENSP00000356438,9606.ENSP00000358997,9606.ENSP00000359424,9606.ENSP00000361359,9606.ENSP00000361850,9606.ENSP00000363089,9606.ENSP00000365230,9606.ENSP00000379140,9606.ENSP00000381185,9606.ENSP00000386380,9606.ENSP00000398698,9606.ENSP00000410481,9606.ENSP00000433623,9606.ENSP00000481570	LBP,IL1B,ICAM1,CXCL8,UBE2I,PTGS2,IRAK1,CHUK,CD40,PLAU,TLR4,BCL2L1,CXCL12,BCL2,IL1R1,TNF,LTB,TRAF6,TNFAIP3
hsa04625	C-type lectin receptor signaling pathway	19	101	0.67	5.82e-07	9606.ENSP00000215659,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000258149,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000354394,9606.ENSP00000356070,9606.ENSP00000356438,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000378323,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000401888,9606.ENSP00000412237,9606.ENSP00000428056	MAPK12,PPP3R1,KRAS,MDM2,PIK3R3,MAPK3,IL1B,STAT1,MAPKAPK2,PTGS2,NRAS,CHUK,JUN,PPP3CA,IL6,TNF,RAF1,IL10,PIK3R1
hsa04213	Longevity regulating pathway - multiple species	15	61	0.79	5.99e-07	9606.ENSP00000212015,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000294016,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000339527,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000360290,9606.ENSP00000368880,9606.ENSP00000376637,9606.ENSP00000428056,9606.ENSP00000446252,9606.ENSP00000497069	SIRT1,KRAS,PIK3R3,ADCY9,IRS1,RPTOR,FOXO3,MTOR,NRAS,PRKAA2,FOXO1,IGF1,PIK3R1,SOD2,IGF1R
hsa04928	Parathyroid hormone synthesis, secretion and action	19	104	0.66	8.40e-07	9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000286614,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000312999,9606.ENSP00000329357,9606.ENSP00000344479,9606.ENSP00000360493,9606.ENSP00000362410,9606.ENSP00000381185,9606.ENSP00000384849,9606.ENSP00000387699,9606.ENSP00000393312,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000420194,9606.ENSP00000453095	MAPK3,EGFR,MMP16,ADCY9,MAP2K1,FOS,GNAI2,SP1,NR4A2,RUNX2,MAFB,BCL2,CDKN1A,CREB1,FGFR1,RAF1,PRKCA,CASR,MEF2A
hsa05323	Rheumatoid arthritis	17	83	0.71	8.72e-07	9606.ENSP00000221930,9606.ENSP00000229135,9606.ENSP00000238682,9606.ENSP00000260010,9606.ENSP00000263341,9606.ENSP00000264649,9606.ENSP00000264832,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000322788,9606.ENSP00000327513,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000379140,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000410481	TGFB1,IFNG,TGFB3,TLR2,IL1B,ATP6V0A1,ICAM1,FOS,CXCL8,MMP1,CSF1,JUN,TLR4,CXCL12,IL6,TNF,LTB
hsa04914	Progesterone-mediated oocyte maturation	18	95	0.68	1.06e-06	9606.ENSP00000160827,9606.ENSP00000215659,9606.ENSP00000256078,9606.ENSP00000256442,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000300093,9606.ENSP00000302486,9606.ENSP00000302530,9606.ENSP00000303706,9606.ENSP00000312999,9606.ENSP00000339109,9606.ENSP00000376637,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000481380,9606.ENSP00000497069	KIF22,MAPK12,KRAS,CCNB1,PIK3R3,MAPK3,ADCY9,PLK1,MAP2K1,BUB1,CDC25A,GNAI2,ANAPC1,IGF1,RAF1,PIK3R1,CCNA2,IGF1R
hsa04658	Th1 and Th2 cell differentiation	17	85	0.7	1.15e-06	9606.ENSP00000177694,9606.ENSP00000215659,9606.ENSP00000229135,9606.ENSP00000234310,9606.ENSP00000254958,9606.ENSP00000256646,9606.ENSP00000262345,9606.ENSP00000263025,9606.ENSP00000304915,9606.ENSP00000306245,9606.ENSP00000354394,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363318,9606.ENSP00000371067,9606.ENSP00000378323,9606.ENSP00000498587	TBX21,MAPK12,IFNG,PPP3R1,JAG1,NOTCH2,IL12RB2,MAPK3,IL13,FOS,STAT1,CHUK,JUN,IL2RG,JAK2,PPP3CA,NOTCH1
hsa04152	AMPK signaling pathway	20	120	0.62	1.44e-06	9606.ENSP00000212015,9606.ENSP00000227507,9606.ENSP00000262741,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000317904,9606.ENSP00000324804,9606.ENSP00000325074,9606.ENSP00000339527,9606.ENSP00000344220,9606.ENSP00000354558,9606.ENSP00000360290,9606.ENSP00000368880,9606.ENSP00000376637,9606.ENSP00000385269,9606.ENSP00000387699,9606.ENSP00000412324,9606.ENSP00000428056,9606.ENSP00000481380,9606.ENSP00000497069	SIRT1,CCND1,PIK3R3,IRS1,RPTOR,GYS1,PPP2R1A,PPP2R2A,FOXO3,PDPK1,MTOR,PRKAA2,FOXO1,IGF1,ELAVL1,CREB1,PPP2R5C,PIK3R1,CCNA2,IGF1R
hsa04371	Apelin signaling pathway	21	133	0.6	1.63e-06	9606.ENSP00000224784,9606.ENSP00000227507,9606.ENSP00000254958,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000264606,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306124,9606.ENSP00000312999,9606.ENSP00000327251,9606.ENSP00000332973,9606.ENSP00000341551,9606.ENSP00000354558,9606.ENSP00000355231,9606.ENSP00000356954,9606.ENSP00000358548,9606.ENSP00000360290,9606.ENSP00000401888,9606.ENSP00000447297,9606.ENSP00000453095	ACTA2,CCND1,JAG1,KRAS,MAPK3,HDAC4,ADCY9,MAP2K1,PRKCE,GNAI2,NOS2,SMAD3,SMAD4,MTOR,BECN1,CCN2,NRAS,PRKAA2,RAF1,TGFBR1,MEF2A
hsa04915	Estrogen signaling pathway	21	133	0.6	1.63e-06	9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000299767,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000312999,9606.ENSP00000329357,9606.ENSP00000355124,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000376345,9606.ENSP00000381185,9606.ENSP00000387699,9606.ENSP00000399968,9606.ENSP00000401888,9606.ENSP00000404131,9606.ENSP00000405330,9606.ENSP00000428056	KRAS,PIK3R3,MAPK3,EGFR,ADCY9,HSP90B1,MAP2K1,FOS,GNAI2,SP1,KRT19,NRAS,JUN,GRB2,BCL2,CREB1,NCOA2,RAF1,TGFA,ESR1,PIK3R1
hsa04072	Phospholipase D signaling pathway	22	147	0.57	1.93e-06	9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000288135,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306512,9606.ENSP00000308541,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000346671,9606.ENSP00000354558,9606.ENSP00000355316,9606.ENSP00000358548,9606.ENSP00000376345,9606.ENSP00000396045,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000495951	KRAS,PDGFRA,PIK3R3,MAPK3,EGFR,KIT,ADCY9,MAP2K1,CXCL8,F2,PDGFB,PDGFA,FYN,MTOR,GRM3,NRAS,GRB2,PLA2G4B,RAF1,PRKCA,PIK3R1,KITLG
hsa04921	Oxytocin signaling pathway	22	147	0.57	1.93e-06	9606.ENSP00000227507,9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000311005,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000320025,9606.ENSP00000349320,9606.ENSP00000356438,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000360290,9606.ENSP00000378323,9606.ENSP00000384849,9606.ENSP00000396045,9606.ENSP00000401888,9606.ENSP00000408695	CCND1,PPP3R1,KRAS,MAPK3,EGFR,ADCY9,MAP2K1,FOS,MAPK7,GNAI2,ROCK2,CACNB2,CACNA2D1,PTGS2,NRAS,JUN,PRKAA2,PPP3CA,CDKN1A,PLA2G4B,RAF1,PRKCA
hsa04310	Wnt signaling pathway	22	154	0.55	3.81e-06	9606.ENSP00000227507,9606.ENSP00000234310,9606.ENSP00000257430,9606.ENSP00000264634,9606.ENSP00000269305,9606.ENSP00000284523,9606.ENSP00000285018,9606.ENSP00000286201,9606.ENSP00000293549,9606.ENSP00000302625,9606.ENSP00000317985,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000341032,9606.ENSP00000341551,9606.ENSP00000359864,9606.ENSP00000360058,9606.ENSP00000360266,9606.ENSP00000362082,9606.ENSP00000378323,9606.ENSP00000408695,9606.ENSP00000478887	CCND1,PPP3R1,APC,WNT5A,TP53,WNT3A,WNT7A,FZD7,WNT1,AXIN2,ROCK2,SMAD3,TCF7,WNT7B,SMAD4,GPC4,FRAT2,JUN,CCND3,PPP3CA,PRKCA,MYC
hsa05217	Basal cell carcinoma	14	63	0.75	3.93e-06	9606.ENSP00000228682,9606.ENSP00000249373,9606.ENSP00000257430,9606.ENSP00000264634,9606.ENSP00000269305,9606.ENSP00000284523,9606.ENSP00000285018,9606.ENSP00000286201,9606.ENSP00000293549,9606.ENSP00000302625,9606.ENSP00000340347,9606.ENSP00000341032,9606.ENSP00000358918,9606.ENSP00000384849	GLI1,SMO,APC,WNT5A,TP53,WNT3A,WNT7A,FZD7,WNT1,AXIN2,TCF7,WNT7B,SUFU,CDKN1A
hsa05143	African trypanosomiasis	11	36	0.88	3.98e-06	9606.ENSP00000229135,9606.ENSP00000263341,9606.ENSP00000264832,9606.ENSP00000353874,9606.ENSP00000356694,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000408695,9606.ENSP00000412237,9606.ENSP00000493985,9606.ENSP00000498466	IFNG,IL1B,ICAM1,TLR9,FASLG,IL6,TNF,PRKCA,IL10,KNG1,FAS
hsa04137	Mitophagy - animal	14	64	0.74	4.54e-06	9606.ENSP00000256078,9606.ENSP00000269305,9606.ENSP00000329357,9606.ENSP00000329967,9606.ENSP00000339527,9606.ENSP00000355231,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000365230,9606.ENSP00000370003,9606.ENSP00000374455,9606.ENSP00000386710,9606.ENSP00000391803,9606.ENSP00000437955	KRAS,TP53,SP1,TBK1,FOXO3,BECN1,NRAS,JUN,BCL2L1,BNIP3L,SQSTM1,ATG9A,MITF,HIF1A
hsa04540	Gap junction	16	87	0.66	6.06e-06	9606.ENSP00000256078,9606.ENSP00000257290,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000311005,9606.ENSP00000312999,9606.ENSP00000330382,9606.ENSP00000346508,9606.ENSP00000358548,9606.ENSP00000369703,9606.ENSP00000376345,9606.ENSP00000381531,9606.ENSP00000401888,9606.ENSP00000408695	KRAS,PDGFRA,MAPK3,EGFR,ADCY9,MAP2K1,MAPK7,GNAI2,PDGFB,PDGFA,NRAS,TUBB2A,GRB2,CSNK1D,RAF1,PRKCA
hsa04621	NOD-like receptor signaling pathway	23	173	0.52	6.33e-06	9606.ENSP00000215659,9606.ENSP00000216185,9606.ENSP00000227638,9606.ENSP00000263025,9606.ENSP00000263341,9606.ENSP00000296435,9606.ENSP00000301838,9606.ENSP00000306512,9606.ENSP00000329967,9606.ENSP00000354394,9606.ENSP00000356530,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000363089,9606.ENSP00000365230,9606.ENSP00000369581,9606.ENSP00000381185,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000420194,9606.ENSP00000433623,9606.ENSP00000481570,9606.ENSP00000499211	MAPK12,TXN2,PANX1,MAPK3,IL1B,CAMP,FADD,CXCL8,TBK1,STAT1,RNASEL,CHUK,JUN,TLR4,BCL2L1,IFNB1,BCL2,IL6,TNF,CASR,TRAF6,TNFAIP3,CARD8
hsa04974	Protein digestion and absorption	17	100	0.63	7.42e-06	9606.ENSP00000225964,9606.ENSP00000256689,9606.ENSP00000261037,9606.ENSP00000264828,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000331902,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000357844,9606.ENSP00000360882,9606.ENSP00000364000,9606.ENSP00000364140,9606.ENSP00000364979,9606.ENSP00000381949,9606.ENSP00000445306,9606.ENSP00000496939	COL1A1,SLC38A2,COL8A1,COL5A3,COL1A2,COL3A1,COL4A5,COL18A1,COL4A2,SLC16A10,COL5A1,COL5A2,COL15A1,COL4A1,COL13A1,ATP1A1,KCNN4
hsa04360	Axon guidance	23	176	0.51	8.07e-06	9606.ENSP00000234310,9606.ENSP00000249373,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264634,9606.ENSP00000298159,9606.ENSP00000312999,9606.ENSP00000317272,9606.ENSP00000317985,9606.ENSP00000346671,9606.ENSP00000347198,9606.ENSP00000358548,9606.ENSP00000363708,9606.ENSP00000367686,9606.ENSP00000378323,9606.ENSP00000379140,9606.ENSP00000379204,9606.ENSP00000386884,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000497733	PPP3R1,SMO,KRAS,PIK3R3,MAPK3,WNT5A,CFL2,GNAI2,MET,ROCK2,FYN,SRGAP1,NRAS,BMPR2,PAK5,PPP3CA,CXCL12,BMP7,CXCR4,RAF1,PRKCA,PIK3R1,CDC42
hsa04640	Hematopoietic cell lineage	16	90	0.65	8.62e-06	9606.ENSP00000241453,9606.ENSP00000263341,9606.ENSP00000288135,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000300060,9606.ENSP00000327513,9606.ENSP00000357470,9606.ENSP00000376197,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000398632,9606.ENSP00000398698,9606.ENSP00000452786,9606.ENSP00000495951,9606.ENSP00000501245	FLT3,IL1B,KIT,ITGA5,ITGA2,ANPEP,CSF1,IL6R,TFRC,IL6,IL1R1,CD44,TNF,ITGB3,KITLG,CD1D
hsa04520	Adherens junction	14	69	0.71	9.29e-06	9606.ENSP00000263025,9606.ENSP00000269571,9606.ENSP00000275493,9606.ENSP00000317272,9606.ENSP00000332973,9606.ENSP00000340347,9606.ENSP00000341551,9606.ENSP00000346671,9606.ENSP00000351905,9606.ENSP00000393312,9606.ENSP00000447297,9606.ENSP00000463325,9606.ENSP00000497069,9606.ENSP00000497733	MAPK3,ERBB2,EGFR,MET,SMAD3,TCF7,SMAD4,FYN,TGFBR2,FGFR1,TGFBR1,PTPRM,IGF1R,CDC42
hsa04931	Insulin resistance	17	106	0.6	1.44e-05	9606.ENSP00000262741,9606.ENSP00000264657,9606.ENSP00000304895,9606.ENSP00000306124,9606.ENSP00000317904,9606.ENSP00000344220,9606.ENSP00000349860,9606.ENSP00000354558,9606.ENSP00000360290,9606.ENSP00000361021,9606.ENSP00000362824,9606.ENSP00000368880,9606.ENSP00000385523,9606.ENSP00000385675,9606.ENSP00000387699,9606.ENSP00000398698,9606.ENSP00000428056	PIK3R3,STAT3,IRS1,PRKCE,GYS1,PDPK1,GFPT1,MTOR,PRKAA2,PTEN,OGT,FOXO1,PPARA,IL6,CREB1,TNF,PIK3R1
hsa04062	Chemokine signaling pathway	23	186	0.49	1.79e-05	9606.ENSP00000250559,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000264657,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306512,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000339527,9606.ENSP00000354394,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000371067,9606.ENSP00000376345,9606.ENSP00000378118,9606.ENSP00000379140,9606.ENSP00000386884,9606.ENSP00000401888,9606.ENSP00000428056,9606.ENSP00000441600,9606.ENSP00000497733	RAP1B,KRAS,PIK3R3,MAPK3,STAT3,ADCY9,MAP2K1,CXCL8,GNAI2,ROCK2,FOXO3,STAT1,NRAS,CHUK,JAK2,GRB2,CCL8,CXCL12,CXCR4,RAF1,PIK3R1,CCR3,CDC42
hsa04114	Oocyte meiosis	18	121	0.57	1.91e-05	9606.ENSP00000215659,9606.ENSP00000234310,9606.ENSP00000256442,9606.ENSP00000262643,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000300093,9606.ENSP00000302486,9606.ENSP00000302530,9606.ENSP00000323421,9606.ENSP00000324804,9606.ENSP00000339109,9606.ENSP00000363822,9606.ENSP00000376637,9606.ENSP00000378323,9606.ENSP00000412324,9606.ENSP00000429089,9606.ENSP00000497069	MAPK12,PPP3R1,CCNB1,CCNE1,MAPK3,ADCY9,PLK1,MAP2K1,BUB1,SMC1A,PPP2R1A,ANAPC1,AR,IGF1,PPP3CA,PPP2R5C,CCNE2,IGF1R
hsa04912	GnRH signaling pathway	15	87	0.64	2.33e-05	9606.ENSP00000215659,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000275493,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000311005,9606.ENSP00000358548,9606.ENSP00000360266,9606.ENSP00000376345,9606.ENSP00000396045,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000410402,9606.ENSP00000497733	MAPK12,KRAS,MAPK3,EGFR,ADCY9,MAP2K1,MAPK7,NRAS,JUN,GRB2,PLA2G4B,RAF1,PRKCA,MAP2K4,CDC42
hsa05410	Hypertrophic cardiomyopathy	15	88	0.63	2.61e-05	9606.ENSP00000221930,9606.ENSP00000238682,9606.ENSP00000293379,9606.ENSP00000296585,9606.ENSP00000320025,9606.ENSP00000349320,9606.ENSP00000351022,9606.ENSP00000360290,9606.ENSP00000376637,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000440045,9606.ENSP00000452786,9606.ENSP00000496494,9606.ENSP00000498577	TGFB1,TGFB3,ITGA5,ITGA2,CACNB2,CACNA2D1,TPM1,PRKAA2,IGF1,IL6,TNF,ATP2A2,ITGB3,TPM2,TPM3
hsa04960	Aldosterone-regulated sodium reabsorption	10	37	0.83	2.71e-05	9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000304895,9606.ENSP00000344220,9606.ENSP00000376637,9606.ENSP00000408005,9606.ENSP00000408695,9606.ENSP00000428056,9606.ENSP00000445306	KRAS,PIK3R3,MAPK3,IRS1,PDPK1,IGF1,SLC9A3R2,PRKCA,PIK3R1,ATP1A1
hsa05216	Thyroid cancer	10	37	0.83	2.71e-05	9606.ENSP00000227507,9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000269305,9606.ENSP00000302486,9606.ENSP00000340347,9606.ENSP00000358548,9606.ENSP00000384849,9606.ENSP00000478887,9606.ENSP00000498577	CCND1,KRAS,MAPK3,TP53,MAP2K1,TCF7,NRAS,CDKN1A,MYC,TPM3
hsa04662	B cell receptor signaling pathway	14	78	0.65	3.00e-05	9606.ENSP00000234310,9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000298229,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000358548,9606.ENSP00000359424,9606.ENSP00000360266,9606.ENSP00000376345,9606.ENSP00000378323,9606.ENSP00000401888,9606.ENSP00000428056	PPP3R1,KRAS,PIK3R3,MAPK3,INPPL1,MAP2K1,FOS,NRAS,CHUK,JUN,GRB2,PPP3CA,RAF1,PIK3R1
hsa04215	Apoptosis - multiple species	9	30	0.88	3.66e-05	9606.ENSP00000301838,9606.ENSP00000311032,9606.ENSP00000330237,9606.ENSP00000355231,9606.ENSP00000365230,9606.ENSP00000376943,9606.ENSP00000381185,9606.ENSP00000404503,9606.ENSP00000448165	FADD,CASP3,CASP9,BECN1,BCL2L1,BCL2L11,BCL2,BBC3,APAF1
hsa04932	Non-alcoholic fatty liver disease	19	146	0.51	5.58e-05	9606.ENSP00000221930,9606.ENSP00000262741,9606.ENSP00000263341,9606.ENSP00000304895,9606.ENSP00000306245,9606.ENSP00000306512,9606.ENSP00000311032,9606.ENSP00000356694,9606.ENSP00000357470,9606.ENSP00000360266,9606.ENSP00000360290,9606.ENSP00000365243,9606.ENSP00000376943,9606.ENSP00000385523,9606.ENSP00000385675,9606.ENSP00000398698,9606.ENSP00000428056,9606.ENSP00000497733,9606.ENSP00000498466	TGFB1,PIK3R3,IL1B,IRS1,FOS,CXCL8,CASP3,FASLG,IL6R,JUN,PRKAA2,COX4I2,BCL2L11,PPARA,IL6,TNF,PIK3R1,CDC42,FAS
hsa04611	Platelet activation	17	122	0.54	6.84e-05	9606.ENSP00000215659,9606.ENSP00000225964,9606.ENSP00000249647,9606.ENSP00000250559,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000296585,9606.ENSP00000297268,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000312999,9606.ENSP00000317985,9606.ENSP00000346671,9606.ENSP00000396045,9606.ENSP00000428056,9606.ENSP00000452786	MAPK12,COL1A1,SNAP23,RAP1B,PIK3R3,MAPK3,ADCY9,ITGA2,COL1A2,COL3A1,F2,GNAI2,ROCK2,FYN,PLA2G4B,PIK3R1,ITGB3
hsa04666	Fc gamma R-mediated phagocytosis	14	90	0.59	0.00012	9606.ENSP00000228825,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000298159,9606.ENSP00000298229,9606.ENSP00000302486,9606.ENSP00000306124,9606.ENSP00000396045,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000421280,9606.ENSP00000428056,9606.ENSP00000478061,9606.ENSP00000497733	ARPC3,PIK3R3,MAPK3,CFL2,INPPL1,MAP2K1,PRKCE,PLA2G4B,RAF1,PRKCA,MYO10,PIK3R1,MARCKS,CDC42
hsa04910	Insulin signaling pathway	17	132	0.51	0.00016	9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000263025,9606.ENSP00000298229,9606.ENSP00000302486,9606.ENSP00000304895,9606.ENSP00000307272,9606.ENSP00000313504,9606.ENSP00000317904,9606.ENSP00000344220,9606.ENSP00000354558,9606.ENSP00000358548,9606.ENSP00000360290,9606.ENSP00000368880,9606.ENSP00000376345,9606.ENSP00000401888,9606.ENSP00000428056	KRAS,PIK3R3,MAPK3,INPPL1,MAP2K1,IRS1,RPTOR,PHKB,GYS1,PDPK1,MTOR,NRAS,PRKAA2,FOXO1,GRB2,RAF1,PIK3R1
hsa04217	Necroptosis	18	147	0.49	0.00018	9606.ENSP00000229135,9606.ENSP00000263341,9606.ENSP00000264657,9606.ENSP00000276431,9606.ENSP00000296795,9606.ENSP00000301838,9606.ENSP00000354394,9606.ENSP00000356694,9606.ENSP00000363089,9606.ENSP00000369581,9606.ENSP00000371067,9606.ENSP00000374455,9606.ENSP00000381185,9606.ENSP00000396045,9606.ENSP00000398698,9606.ENSP00000469240,9606.ENSP00000481570,9606.ENSP00000498466	IFNG,IL1B,STAT3,TNFRSF10B,TLR3,FADD,STAT1,FASLG,TLR4,IFNB1,JAK2,SQSTM1,BCL2,PLA2G4B,TNF,CHMP2A,TNFAIP3,FAS
hsa04730	Long-term depression	11	59	0.67	0.00018	9606.ENSP00000256078,9606.ENSP00000263025,9606.ENSP00000302486,9606.ENSP00000312999,9606.ENSP00000324804,9606.ENSP00000358548,9606.ENSP00000376637,9606.ENSP00000396045,9606.ENSP00000401888,9606.ENSP00000408695,9606.ENSP00000497069	KRAS,MAPK3,MAP2K1,GNAI2,PPP2R1A,NRAS,IGF1,PLA2G4B,RAF1,PRKCA,IGF1R
hsa05414	Dilated cardiomyopathy	14	94	0.57	0.00018	9606.ENSP00000221930,9606.ENSP00000238682,9606.ENSP00000293379,9606.ENSP00000294016,9606.ENSP00000296585,9606.ENSP00000320025,9606.ENSP00000349320,9606.ENSP00000351022,9606.ENSP00000376637,9606.ENSP00000398698,9606.ENSP00000440045,9606.ENSP00000452786,9606.ENSP00000496494,9606.ENSP00000498577	TGFB1,TGFB3,ITGA5,ADCY9,ITGA2,CACNB2,CACNA2D1,TPM1,IGF1,TNF,ATP2A2,ITGB3,TPM2,TPM3
hsa04725	Cholinergic synapse	15	109	0.54	0.00022	9606.ENSP00000256078,9606.ENSP00000262741,9606.ENSP00000262916,9606.ENSP00000263025,9606.ENSP00000294016,9606.ENSP00000302486,9606.ENSP00000306245,9606.ENSP00000312999,9606.ENSP00000346671,9606.ENSP00000358548,9606.ENSP00000371067,9606.ENSP00000381185,9606.ENSP00000387699,9606.ENSP00000408695,9606.ENSP00000428056	KRAS,PIK3R3,KCNQ4,MAPK3,ADCY9,MAP2K1,FOS,GNAI2,FYN,NRAS,JAK2,BCL2,CREB1,PRKCA,PIK3R1
hsa05330	Allograft rejection	8	34	0.77	0.00044	9606.ENSP00000216341,9606.ENSP00000229135,9606.ENSP00000356694,9606.ENSP00000361359,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000498466	GZMB,IFNG,FASLG,CD40,PRF1,TNF,IL10,FAS
